"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Special Sessions","",,2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","10","Provides a schedule of conference events and a listing of which papers were presented in each session.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180385","","","","","","","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"Contests and Technical Events","",,2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","Provides a schedule of conference events and a listing of which papers were presented in each session.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180386","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180386","","","","","","","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"FoodCAS","",,2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","2","Provides a listing of current committee members and society officers.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180387","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180387","","","","","","","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"Power Grids in the Midst of Rapidly Increasing Penetration of Power Electronics","C. K. Tse","City University of Hong Kong, Hong Kong, China",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","The penetration of power electronics into power generation and distribution systems has deepened in recent years, as prompted by the increasing use of renewable sources, quest for higher performance in the control of power conversion, as well as the increasing influence of economical plans that necessitate power trading among different regions or clusters of power distribution. As a result of the increased use of power electronics for controlling power flows in power systems, interactions of power electronics systems and conventional synchronous machines' dynamics would inevitably cause stability and robustness concerns, which can be readily understood by the coupling effects among interacting dynamical systems of varying stability margins (or transient performances). In this overview lecture, we present the various problems of power electronics penetration into power grids and the implications on the stability and robustness of power networks.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180388","","Power system stability;Power electronics;Load modeling;Power system dynamics;Stability criteria;Mathematical model","","","","30","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"A Sub-μW 3–10MHz Stacked Oscillator with a Duty-Cycle Calibrated Level Shifter","G. Rodrigues; D. Caetano; D. Brito; J. Fernandes; T. Rabuske","Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","The ring oscillator is the topology of choice in many modern applications given its simplicity, small area footprint, low-power and ability of being implemented with digital inverters. The oscillation frequency is dictated by the number of stages in the chain and the average delay of the inverters. In deep submicron processes, the very short propagation delay of logic gates makes the ring oscillator a very energy-efficient solution for high frequencies of operation, whereas for low frequencies the efficiency generally drops because larger capacitances must be driven to slow down the transitions. In this paper we propose a topology of oscillator that employs four injection-locked stacked ring oscillators, reusing current while the available supply potential is divided among these stages, naturally reducing the oscillation frequency while maintaining energy efficiency. The output signal is recovered to the supply rails through a level shifter circuit with feedback, allowing to adjust its threshold to deal with PVT variations. Simulation results show that the circuit operates from 3–10 MHz, while consuming 0.7 μW at 10 MHz, with a phase noise of −88.8 dBc/Hz at 100 kHz offset, leading to a FoM of −160 dB.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180389","Ring oscillator;stacked oscillator;duty-cycle calibration;current-starved inverter","Inverters;Ring oscillators;Frequency measurement;Voltage measurement;Power measurement;Measurement uncertainty","","3","","10","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"An All Low-Voltage Devices Level Shifter with Stress Protection for Powering Events","N. Cuevas; E. Roa","Integrated Systems Research Group, Universidad Industrial de Santander, Bucaramanga, Colombia; Integrated Systems Research Group, Universidad Industrial de Santander, Bucaramanga, Colombia",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","Modern system-on-chip (SoC) applications commonly comprise multiple voltage domains to save power consumption according to the required circuit performance. Level shifter (LS) blocks usually interface these power domains to guarantee fitting voltage levels for the control signals among low supply and high supply voltage domains. Using only thin-oxide transistors for LS implementations enables their subsequent integration into the digital domain of an SoC and enhances circuit speed performance. Nevertheless, thin devices entail overvoltage issues when the voltage difference between the supply domains to be communicated is large, e.g. during the SoC's power-up sequence. Here we propose an LS architecture along with a three-devices protection scheme to avoid powering-up overvoltage issues, which have been neglected by reported LS works, validated through simulations. The results disclose a maximum operating frequency of 400MHz and an average energy-per-transition of 470fJ.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180390","","Voltage control;Transistors;Stress;Logic gates;Computer architecture;Integrated circuit reliability","","4","","8","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"Lower Bounds on Power Consumption of Clock Generators for ADCs","B. Razavi","Electrical and Computer Engineering Department, University of California, Los Angeles, Los Angeles, CA, USA",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","This paper formulates the jitter-power trade-offs in the design of phase-locked loops that provide the sampling clock for ADCs. We obtain lower bounds for the oscillator power consumption in terms of the performance penalty allowed for the ADC. We show that the oscillator power grows with the square of the target signal-to-noise ratio and the square of the clock frequency and is expected to exceed that of the ADC in future designs.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180391","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180391","","Voltage-controlled oscillators;Phase locked loops;Signal to noise ratio;Phase noise;Jitter;Power demand;Bandwidth","","16","","8","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"Comparison of Millimeter Wave Quadrature-VCOs for 28GHz 5G Applications","V. Aggarwal; R. Bhattacharya; T. Kukal; S. Aniruddhan","Cadence Design Systems, NSEZ, Noida, India; Cadence Design Systems, NSEZ, Noida, India; Cadence Design Systems, NSEZ, Noida, India; Indian Institute of Technology Madras, Chennai, India",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","Two 28GHz mm-wave quadrature voltage-controlled oscillator designs in a 45nm bulk CMOS process are reported in this work. The first topology uses two VCOs coupled with each other using cascode devices. The second topology uses a single VCO followed by a Lange Coupler to give quadrature phase outputs. This comparative study shows that the latter exhibits better phase noise and tuning range with respect to the former. Post-layout EM simulations of the Lange Coupler QVCO predict an improvement of 4–6 dB in phase noise over the Cascode Injected QVCO, across all bit configurations. The total dc power consumption of this Lange coupled QVCO with two buffers is 20 mW when running at a power supply of 1.1V.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180392","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180392","5G;mmwave;phase noise;cascode injection (CI);parallel coupled (PC);Lange Coupler","Couplers;Voltage-controlled oscillators;Phase noise;Tuning;5G mobile communication;Layout","","1","","5","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"An Interface ASIC for an Atmospheric-Pressure MEMS Gyroscope with PLL-Based Phase Adjustment and SC Amplitude Regulation","M. Zhao; Q. Zhao; W. Lu; G. Yan","National Key Laboratory of Science and Technology on Micro/Nano Fabrication, Peking University, Beijing, China; National Key Laboratory of Science and Technology on Micro/Nano Fabrication, Peking University, Beijing, China; National Key Laboratory of Science and Technology on Micro/Nano Fabrication, Peking University, Beijing, China; National Key Laboratory of Science and Technology on Micro/Nano Fabrication, Peking University, Beijing, China",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","An interface for a ±400°/s open-loop split-mode MEMS vibratory gyroscope working under atmospheric pressure is present in this paper. Due to the high damping and low mechanical sensitivity of the sensing element, a high polarization voltage of 30V is used to boost the oscillation amplitude of the drive resonator, and a low-noise trans-impedance amplifier (TIA) is designed to reduce the noise contribution of interface. Moreover, the phase regulation of the drive channel is achieved by a phase locking loop (PLL) with 0.1° phase adjustment for sense synchronous demodulation, eliminating the dc error caused by the split-mode phase delay, and a novel switch-capacitor (SC) amplitude regulation scheme is proposed for noise and area reduction. The output of the sense channel is digitized by a 2nd-order Σ-Δ ADC and further processed by a 58th-order FIR filter and 3rd-order temperature compensation. The interface designed in a 0.18-μm 1.8V/5V CMOS process occupies 12.2 mm2 including all the low-voltage (LV) functional blocks. The gyroscope system draws 5.4mA from a 5-V supply, and achieves a noise floor of 0.002/s/√Hz over a 200-Hz bandwidth and a bias instability (BI) of 6.4°/hr without packaging.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180393","","Gyroscopes;Capacitors;Clocks;Regulators;Phase locked loops;Micromechanical devices;Sensors","","2","","9","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"On Fully Differential Incremental ΔΣ ADC with Initial Feedback Zeroing and 1.5-Bit Feedback","B. Wang; M. -K. Law; A. Bermak","Division of Information and Computing Technology, Hamad Bin Khalifa University, Doha, Qatar; State Key Laboratory of Analog and Mixed-Signal VLSI and FST-ECE, University of Macau, Macau, China; Division of Information and Computing Technology, Hamad Bin Khalifa University, Doha, Qatar",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","This paper presents the time-domain analysis of a fully differential incremental ΔΣ modulator. Particularly, the influence of the bipolar feedback signal on the quantization noise of the modulator is analyzed, which is overlooked in most IDC designs. Based on the analysis, an initial feedback zeroing scheme is introduced to decrease the quantization noise of the modulator. Moreover, the maximum number of output codeword that can be produced by the modulator is mathematically derived. Following the derivation, a control scheme is proposed to achieve 1.5-bit effective feedback without changing the quantizer and D/A topology. By applying the initial feedback zeroing and 1.5-bit feedback technique, quantization noise of the 1st- and 2nd-order modulators analyzed in this paper can be decreased by 4×, with very minor modifications on the modulator's original digital controllers.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180394","incremental delta-sigma analog-to-digital converter;fully differential IDC;1.5-bit feedback;modulator codeword;time-domain analysis","Modulation;Quantization (signal);Topology;Analog-digital conversion;Time-domain analysis;Digital-analog conversion;Feedback control","","","","12","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"A 10-Bit Fully-Predictive ADC with Code-Recombination Algorithm in Transducing Sensor Node Signals","Z. Zhang; J. Li; Q. -H. Zhang; N. Ning; Q. Yu","State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China, Chengdu, China",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","This paper presents a novel energy efficient code-recombination analog-to-digital converter (ADC) for low power applications. Dynamic tracking algorithm, search forward procedure (SFP) and search backward procedure (SBP) are introduced in this manuscript. Also, to generate the test voltage sequence fed in comparator, a binary code factor (BCF) is presented. And a lookup table (LUT) for digitizing the output code is employed. To verify the algorithm, a 10-bit ADC is designed in 0.13μm CMOS process with a 0.6 V supply. Given a 41.5 Hz sinusoid signal, the proposed ADC exhibits 9.75 effective number of bit (ENOB) and 80.9dB spur-free dynamic range (SFDR) at 10k Hz sample rate. Given full-scale sinusoid signals whose frequency are under 160Hz, the ADC achieves 39–77.4nW power consumption with 2.19–10.8 bitcycles in average, respectively. Also, simulation result shows the DNL and INL is bounded at 0.117 and 0.245LSBs.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180395","sensor application;data-dependent;bitcycle-saving;low power consumption;analog-to-digital converter (ADC)","Capacitors;Heuristic algorithms;Switches;Prediction algorithms;Power demand;Binary codes;Simulation","","","","14","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"A 336fsrms 0.89mW 200MS/s 5MHz Bandwidth 2–2 MASH ΔΣ Time-to-Digital Converter with Differential Time-Mode Arithmetic Units","K. Zhu; J. Feng; Y. Lyu","Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","A fourth-order ΔΣ time-to-digital converter (TDC) is presented to achieve high time resolution and wide signal bandwidth. The proposed TDC is based on a 2–2 multi-stage-noise-shaping (MASH) architecture, which is built by cascading two identical single-loop second-order gated ring oscillator TDCs. To avoid common-mode errors such as supply noise and leakage current, a novel time-mode arithmetic unit with differential structure is proposed, which is expected to be the fundamental block for time-mode signal processing. Implemented in 65nm 1.2V CMOS technology, the proposed TDC achieves 336fsrms integrated noise or 1.2ps equivalent resolution within 5MHz bandwidth at 200MS/s while consuming 0.89mW.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180396","time-to-digital converter;TDC;multi-stage-noise-shaping;gated-ring oscillator;time-mode arithmetic unit","Multi-stage noise shaping;Quantization (signal);Adders;Registers;Delays;Bandwidth","","2","","16","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"VCO-ADC Linearization by Switched Capacitor Frequency-to-Current Conversion","R. Garvi; L. M. Alvero-Gonzalez; C. Perez; E. Gutierrez; L. Hernandez","Electronics Technology Department, Carlos III University, Madrid, Spain; Electronics Technology Department, Carlos III University, Madrid, Spain; Electronics Technology Department, Carlos III University, Madrid, Spain; Electronics Technology Department, Carlos III University, Madrid, Spain; Electronics Technology Department, Carlos III University, Madrid, Spain",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","5","The main limitation of voltage-controlled oscillator based analog-to-digital converters (VCO-ADC) is the VCO non-linear voltage-to-frequency response, especially with ring-oscillators. This issue strongly restricts the final resolution we are able to get from the converter. In addition, flicker noise is a limitation for low-bandwidth applications. We propose a novel way of compensating both the VCO non-linearity and the phase noise effects. By means of a time varying switched-capacitor circuit, we build a purely analog compensation loop where jitter clock and DAC non-linearity do not suppose a limitation. The loop is closed with an opamp that provides gain to the compensation operation. The idea is proposed theoretically and tested by simulations, showing a good performance for audio or sensing applications.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180397","VCO-ADC;Sigma Delta Modulation;Phase noise;VCO linearization","Voltage-controlled oscillators;Capacitors;Phase noise;Integrated circuit modeling;Frequency conversion;Clocks;Resistors","","7","","11","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"A 27GHz-to-33GHz Variable-Gain Amplifier with Precise 0.5dB Step Size in 40nm-CMOS for 5G and Ka-Band Satellite Applications","O. Adeniran","Tetrivis Ltd., Basingstoke, UK",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","A 27GHz-to-33GHz Variable Gain Amplifier (VGA) is presented. Variable gain control in 0.5dB steps is achieved using two weighted, complementary current-steered cascode devices, which together with the class-AB-biased input devices, provides high input linearity at low power consumption. Centre frequency can also be selectively tuned to adjust for any fabrication tolerance or device-modelling related skew. The circuit is simulated using Global-Foundries 40-nm Low-Power CMOS process technology and consumes 10.77-mA total current from a 1.1-V supply. This VGA achieves 1.2-dB maximum power gain, 7.5-dB gain-control range, +10-dBm IIP3, +2.5-dBm input-1dB compression point and +5-dBm saturated input power.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180398","5G;Ka-Band;Phased Array;Beam-Forming VGA;RFVGA;PA;CMOS;Tx;mm-Wave","Gain;Radio frequency;Mathematical model;Phased arrays;MOS devices;5G mobile communication","","1","","7","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"W-Band Synthesized Modulator and Demodulator with Wideband Performance in 65-nm CMOS","Z. Zheng; X. Meng; J. Zhang; M. Zhou; D. Chen","SEIT, Sun Yat-sen University, Guangzhou, China; SEIT, Sun Yat-sen University, Guangzhou, China; SEIT, Sun Yat-sen University, Guangzhou, China; SEIT, Sun Yat-sen University, Guangzhou, China; SEIT, Sun Yat-sen University, Guangzhou, China",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","A high image-rejection in-phase/quadrature (IQ) modulator and a wideband demodulator with large dynamic range operating in W-band is implemented in 65-nm CMOS technology. The modulator demonstrates a flat conversion gain of 12.5±0.7dB, a minimum image-rejection ratio of 40 dBc and a maximum LO-to-RF leakage of 38 dB from 90 to 98 GHz. The conversion gain of the demodulator is digitally controlled from 15 to 46 dB with a noise figure from 13.5 to 11.5 dB and an input 1dB compression point (IP1dB) from −13 to −39 dBm. The modulator and the demodulator are synthesized by two on-chip single-pole-double-throw (SPDT) switches and one IF switch. The entire system occupies 1.4 mm2 chip area with a total power consumption of 165 mW.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180399","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180399","modulator;demodulator;CMOS;W-band","Demodulation;Transistors;Mixers;Gain;Radio frequency;Electronics packaging","","","","8","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
"An Unconditionally Stable 28 GHz 18 dB Gain LNA Employing Current-Reuse","M. Kadam; S. Aniruddhan; A. Kumar","Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India",2020 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2020","2020","","","1","4","In this paper, the design and analysis of a 28 GHz CMOS Low noise differential amplifier is discussed. A current reuse technique is used to minimize power consumption by stacking two common source amplifiers. The proposed LNA is designed in a 65nm RF CMOS process to achieve an output matched voltage gain of 18.5 dB and minimum Noise figure(NF) of 4.6 dB. The LNA consumes 10mW from a 1.2 V power supply and exhibits an input-referred 1dB compression point of −16.1 dBm. The LNA is designed using transmission lines, inductors, high-Q capacitors, and a transformer, and occupies a total area of only 0.33 mm2.","2158-1525","978-1-7281-3320-1","10.1109/ISCAS45731.2020.9180400","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180400","CMOS;millimeter wave;5G cellular communications;low-noise amplifier (LNA);Common source (CS);current reuse (CR)","Gain;Stability analysis;Circuit stability;Power system stability;Impedance matching;Topology;Layout","","3","","9","IEEE","28 Sep 2020","","","IEEE","IEEE Conferences"
