"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Accelerating Assertion Coverage Using Surrogate Logic Models","T. Li; M. Shi; H. Zou; W. Qu","College of Computer Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Computer Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Computer Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Computer Science and Technology, National University of Defense Technology, Changsha, Hunan, China",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","Dynamic verification method is still the most easily accessible and thus heavily used verification approach for System-on-Chip (SoC) designs. Assertions are widely used in dynamic verification for functional coverage analysis. At present, how to generate tests to effectively cover assertions defined over internal signals is still a challenge for dynamic verification. In this paper, we propose a novel test generation method to accelerate assertion coverage using surrogate logic model. A surrogate logic model is used to represent an approximate relationship between an internal signal and related input signals, which is derived from simulation results by using machine learning technology. With surrogate logic model, we transfer the test generation for assertion coverage problem to a random sampling problem and solve it by the state-of-the-art sampling techniques. Experimental results on diverse benchmarks demonstrate that the proposed method could accelerate assertions coverage in two aspects, one is covering an assertion as quick as possible and the other is covering an assertion more times in a given period.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10182064","National Natural Science Foundation of China(grant numbers:U19A2062); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10182064","","Circuits and systems;Simulation;Machine learning;Life estimation;Benchmark testing;System-on-chip;Test pattern generators","","","","22","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Investigation of Body Bias Impact in Si/SiGe Heterojunction Line TFETs: A Physical Insight","A. Acharya; A. Bulusu","Department of Electronics Engineering, S. V. National Institute of Technology, Surat, India; Department of Electronics & Communication Engineering., Indian Institute of Technology, Roorkee, India",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","This paper explains the impact of body biasing $\boldsymbol{V}_{\mathbf{BS}}$ on the performance of the epitaxial layer-based SOl Line Tunnel FE Ts (L- TFE T). The drain current $(I_{\mathbf{D}})$ increases with the reverse $V_{\text{BS}}$, and then saturates. This occurs as the occupancy probability and the band-to-band tunneling (BTBT) generation initially increase with the reverse body bias and remain unaltered from any further increase in $\boldsymbol{V}_{\mathbf{BS}}$. Therefore, the occupancy probability in the source valance band plays a vital role in determining the modulation of $\boldsymbol{I}_{\mathbf{D}}$ with $\boldsymbol{V}_{\mathbf{BS}}$. The reverse $V_{\text{BS}}$ at which the drain current attains a maximum is defined as $V_{\text{BSAT}}$, and it changes almost linearly with the gate bias $(V_{\text{GS}})$. We have proposed a novel physics-based model to investigate the dependence of $\boldsymbol{V}_{\mathbf{BSAT}}$ ‘ on $V_{\text{GS}}$. An increase of 40-60% in $\boldsymbol{V}_{\mathbf{D}}$ with the reverse $\boldsymbol{V}_{\mathbf{BS}}$ is also observed. Forward VBS modulates the value of BTBT generation and $\boldsymbol{I}_{\mathbf{D}}$ to a small extent. An incremental change in subthreshold slope and OFF -current is observed for the target device. Further, $\boldsymbol{V}_{\mathbf{DSAT}}$ slightly reduces with an increase in the reverse $V_{\text{BS}}$.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181707","SOl Line Tunnel FETs;Body biasing;Occupancy probability;modeling","TFETs;Shape;Modulation;Tunneling;Logic gates;Market research;Data models","","2","","26","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"1V, 1.13μm pixel pitch Liquid Crystal Driver with Charge-Balancing Scheme for SLM Applications","A. Mani; C. Y. Sheng; D. Zhu; R. M. Veetil; M. Parikshit; T. W. W. Mass; C. S. Choong; X. Xuewu; R. P. Dominguez; A. I. Kuznetsov; P. Krishna; P. Keyi; K. T. C. Chai; A. T. Do","Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Materials Research & Engineering, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Materials Research & Engineering, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Materials Research & Engineering, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Materials Research & Engineering, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Materials Research & Engineering, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Materials Research & Engineering, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore; Institute of Microelectronics, Agency for Science, Technology & Research (A*STAR), Singapore",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","This work proposes a compact 9T SRAM-based pixel design for low-voltage and high-speed modulator for spatially varying modulation of light (i.e. SLM). To reduce the supply voltage to the CMOS pixel backplane, the operating point is shifted towards the linear window by dynamically pulsing both the top & bottom electrodes in each pixel. A test chip in a standard 40nm CMOS technology was implemented, supporting upto 90 frames/second VGA display. Our testing results demonstrated that the proposed HCS switching scheme is efficient in achieving optical modulation up to 8-bit resolution, making it a viable candidate for state of the art SLMs applications with high frame rate and low power requirements.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181430","Spatial Light Modulators;Liquid Crystal Displays;Low voltage displays;Digital driving scheme;VGA","Low voltage;Optical switches;Prototypes;Linearity;Liquid crystal displays;Optical modulation;Liquid crystals","","1","","7","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"All-Digital Time Integrator with Bi-Directional Gated Ring Oscillator / Shift Register","F. Yuan","Department of Electrical, Computer, and Biomedical Engineering, Toronto Metropolitan University, Toronto, ON, Canada",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","This paper proposes an all-digital time integrator consisting of a 9-stage bi-directional gated ring oscillator (BD-GRO) and a 16-stage bi-directional shift-register (BDSR) up-down counter. The BDGRO performs time integration whereas the BDSR counter digitizes the result of time integration. The time integrator features a low resolution of the per-stage-delay of the BDGRO, low power consumption, inherent dynamic element matching, self-digitization, and full technology compatibility. The time integrator is designed in a TSMC 130 nm 1.2 V CMOS technology and analyzed using Spectre with BSIM3 device models. The performance of the time integrator is assessed using simulation results.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181522","NSERC; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181522","Time-mode signal processing;all-digital time integrator;bi-directional gated ring oscillator;bi-directional shift register up-down counter","Semiconductor device modeling;Ring oscillators;Performance evaluation;Analytical models;Power demand;Simulation;Bidirectional control","","2","","12","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"A 0.756-ppm/°C Time-Domain-Based Curvature-Compensated Bandgap Reference","E. Moisello; E. Bonizzoni; P. Malcovati","Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy; Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy; Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","This paper proposes a time-domain-based architecture for implementing a bandgap reference: indeed, the proportional-to-absolute-temperature (PTAT) voltage is provided by subtracting the gate-to-source voltages ($V_{GS}$) generated in two subsequent phases by the same diode-connected NMOS device, operating in subthreshold region and biased at different currents. As the same transistor is employed in both phases for the PTAT voltage generation, mismatch effects are inherently reduced. The proposed bandgap reference combines the PTAT and the complementary-to-absolute-temperature (CTAT) voltages by means of a switched capacitor difference amplifier and, if required, includes a dedicated sampling and filtering circuit. It features 5-bits trimming and implements curvature compensation through the addition of an integrated resistor with appropriate temperature dependence to the CTAT branch. The proposed bandgap reference circuit was designed in a standard 130-nm CMOS process and was extensively simulated in Cadence Virtuoso, achieving a worst-case 0.756-ppm/°C temperature coefficient.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181819","","Resistors;Temperature dependence;Photonic band gap;Capacitors;Voltage;CMOS process;Transistors","","2","","10","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Inverter Chain Buffer Optimization for N-path Filter Switch Drivers and Validation through Simulations in 22nm FD-SOI Technology","W. T. Overeem; M. S. O. Alink; B. Nauta","IC Design Group, University of Twente, Enschede, The Netherlands; IC Design Group, University of Twente, Enschede, The Netherlands; IC Design Group, University of Twente, Enschede, The Netherlands",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","In this paper, the CMOS inverter chain buffer is optimized for N-path filter switch drivers in a technology-agnostic way. Figures-of-merit are proposed to minimize jitter for minimal power dissipation with consideration of rise/fall-time. Using these, mathematical models are derived based on a simple circuit model and expressed for optimization as a function of the technology-specific inverter output/input capacitance ratio, the number of inverters, and their taper factors. This enables finding designs with any set of taper factors that have lower jitter than common designs for the same power dissipation by sweeping many designs orders of magnitude faster than using circuit simulations. Additionally, analytical equations are derived to quickly allow a designer to find the optimal number and sizing of inverters for the constant and exponential taper designs, either of which is shown to be near-optimal depending on the set of specifications.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181574","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181574","N-path filter;inverter chain;buffer;switch driver optimization;jitter;rise-time;CMOS","Semiconductor device modeling;Stochastic processes;Jitter;Capacitance;CMOS technology;Inverters;Mathematical models","","","","29","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Non-Uniform Interpolation in Integrated Gradients for Low-Latency Explainable-AI","A. Bhat; A. Raychowdhury","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","There has been a surge in Explainable-AI (XAI) methods that provide insights into the workings of Deep Neural Network (DNN) models. Integrated Gradients (IG) is a popular XAI algorithm that attributes relevance scores to input features commensurate with their contribution to the model's output. However, it requires multiple forward & backward passes through the model. Thus, compared to a single forward-pass inference, there is a significant computational overhead to generate the explanation which hinders real-time XAI. This work addresses the aforementioned issue by accelerating IG with a hardware-aware algorithm optimization. We propose a novel non-uniform interpolation scheme to compute the IG attribution scores which replaces the baseline uniform interpolation. Our algorithm significantly reduces the total interpolation steps required without adversely impacting convergence. Experiments on the ImageNet dataset using a pre-trained InceptionV3 model demonstrate 2.6-3.6×performance speedup on GPU systems for iso-convergence. This includes the minimal 0.2-3.2% latency overhead introduced by the pre-processing stage of computing the non-uniform interpolation step-sizes.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181829","Semiconductor Research Corporation (SRC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181829","Explainable AI (XAI);Deep Neural Networks (DNN);Hardware-Aware Algorithm Design;GPU systems","Interpolation;Computational modeling;Graphics processing units;Artificial neural networks;Inference algorithms;Real-time systems;Classification algorithms","","1","","24","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Rate Control with Resolution Changes for VVC","T. Fu; K. Zhang; L. Zhang; S. Wang; S. Ma","Institude of Digital Media, Peking University, Beijing, China; San Diego CA Bytedance Inc., San Diego, USA; San Diego CA Bytedance Inc., San Diego, USA; Institude of Digital Media, Peking University, Beijing, China; Institude of Digital Media, Peking University, Beijing, China",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","Rate control plays an essential role in real video applications due to the limitation of the bandwidth and storage budget. Supported by reference picture resampling (RPR) in Versatile Video Coding (VVC), which enables resolution changes without introducing an intra-coded frame, it is possible to adjust picture resolutions to adapt to the required bit-rate. However, few rate control algorithms with resolution changes have been explored for VVC. Therefore, we propose a $\lambda$-domain rate control algorithm with resolution changes in this paper. In the proposed rate control scheme, the coding resolution of one frame is determined based on the property of the frame. To make the rate control scheme adaptive to mixed resolutions, the rate control parameters of the full resolution and the low resolution are updated separately. Furthermore, $\lambda$ and QP of the frames with different resolutions are unified to obtain appropriate coding parameters. Simulation results show that a BD-rate coding gain about 3.7% on average can be achieved with the reduction of computational complexity. Besides, negligible bitrate error can be observed at both sequence and frame level.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181951","National Natural Science Foundation of China(grant numbers:62031013,62025101); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181951","rate control;$\lambda$-domain;resolution changes;VVC","Video coding;Circuits and systems;Simulation;Bit rate;Distortion;Control systems;Encoding","","1","","19","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Reduced Precision Redundancy Systems by Approximation (RPA): Design and Analysis","S. Junsangsri; F. Lombardi","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","This paper proposes new designs for Reduced Precision Redundancy (RPR) systems using Approximation (RPAs). Reduced redundancy is accomplished by utilizing approximate modules, hence requiring substantially different designs for the decision hardware for generating an output. The proposed schemes deal with a single erroneous data word generated by a module (in the presence of single and multiple bit errors) using three modules as inputs to the decision hardware of the RPA. Different from RPRs found in the technical literature, the proposed RPAs operate using only logic operations (so no involved as decision hardware). The probability of providing an exact data word at the output of the RPA under the above error conditions is analytically found; the provided simulation results show that the difference between simulated and analytical probabilities is at most 5%. Circuit based metrics (such as delay, power dissipation, and area) of the proposed designs are simulated and compared with RPR; the proposed designs outperform RPR in all metrics.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181543","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181543","Reduced Precision Approximation;Reduced Precision Redundancy;Error Tolerance;Decision Circuits;Modular Redundancy","Measurement;Circuits and systems;Simulation;Redundancy;Reliability engineering;Hardware;Power dissipation","","","","13","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"A 16- Bit 100kHz Bandwidth Pseudo-Pseudo-Differential Delta-Sigma ADC","M. Li; C. Y. Lee; H. Wang; G. C. Temes; U. -K. Moon",Oregon State University; Oregon State University; Oregon State University; Oregon State University; Oregon State University,2023 IEEE International Symposium on Circuits and Systems (ISCAS),"21 Jul 2023","2023","","","1","5","Pseudo-Pseudo-Differential (PPD) architecture can achieve higher power-efficiency with greatly reduced hardware complexity compared with fully- or pseudo-differential architectures. This paper analyzes the operation of PPD delta-sigma ADC, identifying a delay mismatch between the differential loops, which needs special treatment for stability. Resonator and common-mode feedback implementation is explored. Based on the analysis, a 3rd-order PPD delta-sigma ADC is designed for 16-bit accuracy with 100kHz bandwidth at 9.6MS/s sampling speed.","2158-1525","978-1-6654-5109-3","10.1109/ISCAS46773.2023.10181747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181747","Noise shaping;pseudo-pseudo-differential;noise transfer function;resonator;common-mode feedback","Circuits and systems;Bandwidth;Stability analysis;Hardware;Delays;Complexity theory;Circuit stability","","","","7","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
