"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"iEDGE 2023 Symposium Chairs Message","",,2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","20","20","","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234260","","","","","","","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"EDGE 2023 Committees","",,2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","21","23","","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234289","","","","","","","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"iEDGE 2023 Committees","",,2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","24","24","","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234238","","","","","","","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"Containerized Computer Vision Applications on Edge Devices","O. I. Alqaisi; A. Şaman Tosun; T. Korkmaz","Department of Computer Science, University of Texas at San Antonio, San Antonio, TX, USA; Dep. of Math. and Computer Science, The University of North Carolina, Pembroke, NC, USA; Department of Computer Science, University of Texas at San Antonio, San Antonio, TX, USA",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","1","11","The proliferation of IoT devices has led to various computer vision applications, where addressing bandwidth and latency challenges through edge nodes presents significant benefits. However, there are still existing gaps and a need for improvements to optimize IoT applications, especially in the field of computer vision, by overcoming limited resources and enhancing device performance. Addressing these challenges is essential to unlock the full potential of IoT applications in real-world scenarios. This paper evaluates the use of lightweight container technology for computer vision applications which using different algorithms, such as Haar Cascades, HOG and CNN with YOLO algorithm, on edge devices and provides a comprehensive comparison and analysis of different versions of computer vision applications in containers in terms of processing ability, and performance. It focuses on containerizing computer vision applications using Docker to achieve safe execution of multiple applications on these devices without interference and to enable flexibility, efficiency, portability, scalability, and isolation. The study also examines the resource usage, execution time, and receiving time of containerized computer vision applications. The research findings significantly advance our understanding of computer vision processing in IoT and edge computing, thereby opening up new avenues for real-time computing scenarios. These insights have the potential to drive transformative advancements in the field, enabling more efficient and accurate computer vision applications in IoT and paving the way for enhanced real-time decision-making, automation, and intelligent systems.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234300","Edge Computing;Embedded Vision;Container Technology;OpenCV Container;Docker;IoT","Performance evaluation;Computer vision;Machine vision;Scalability;Containers;Real-time systems;Libraries","","7","","46","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"COGNIT: Challenges and Vision for a Serverless and Multi-Provider Cognitive Cloud-Edge Continuum","P. Townend; A. P. Martí; I. De La Iglesia; N. Matskanis; T. O. Timoudas; T. Hallmann; A. Lalaguna; K. Swat; F. Renzi; D. Bocheński; M. Mancini; M. Bhuyan; M. González-Hierro; S. Dupont; J. Kristiansson; R. S. Montero; E. Elmroth; I. Valdés; P. Massonet; D. Olsson; I. M. Llorente; P. -O. Östberg; M. Abdou","Department of Computing Science, Umeå University, Sweden; OpenNebula Systems, Spain; IKERLAN, Spain; Centre d’Excellence en Technologies de l’Information et de la Communication (CETIC), Belgium; Digital Systems Division, Computer Science, RISE Research Institutes of Sweden, Sweden; SUSE, Germany; Aeronaval de Construcciones e Instalaciones (ACISA), Spain; Phoenix Systems, Poland; Nature 4.0 SB Srl & University of Tuscia DIBAF, Italy; Atende Industries, Poland; OpenNebula Systems, Spain & CMCC Foundation, Italy; Department of Computing Science, Umeå University, Sweden; IKERLAN, Spain; Centre d’Excellence en Technologies de l’Information et de la Communication (CETIC), Belgium; Digital Systems Division, Computer Science, RISE Research Institutes of Sweden, Sweden; OpenNebula Systems & Universidad Complutense de Madrid, Spain; Department of Computing Science, Umeå University, Sweden; IKERLAN, Spain; Centre d’Excellence en Technologies de l’Information et de la Communication (CETIC), Belgium; Digital Systems Division, Computer Science, RISE Research Institutes of Sweden, Sweden; OpenNebula Systems, Spain; Department of Computing Science, Umeå University, Sweden; OpenNebula Systems, Spain",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","12","22","Use of the serverless paradigm in cloud application development is growing rapidly, primarily driven by its promise to free developers from the responsibility of provisioning, operating, and scaling the underlying infrastructure. However, modern cloud-edge infrastructures are characterized by large numbers of disparate providers, constrained resource devices, platform heterogeneity, infrastructural dynamicity, and the need to orchestrate geographically distributed nodes and devices over public networks. This presents significant management complexity that must be addressed if serverless technologies are to be used in production systems. This position paper introduces COGNIT, a major new European initiative aiming to integrate AI technology into cloud-edge management systems to create a Cognitive Cloud reference framework and associated tools for serverless computing at the edge. COGNIT aims to: 1) support an innovative new serverless paradigm for edge application management and enhanced digital sovereignty for users and developers; 2) enable on-demand deployment of large-scale, highly distributed and self-adaptive serverless environments using existing cloud resources; 3) optimize data placement according to changes in energy efficiency heuristics and application demands and behavior; 4) enable secure and trusted execution of serverless runtimes. We identify and discuss seven research challenges related to the integration of serverless technologies with multi-provider Edge infrastructures and present our vision for how these challenges can be solved. We introduce a high-level view of our reference architecture for serverless cloud-edge continuum systems, and detail four motivating real-world use cases that will be used for validation, drawing from domains within Smart Cities, Agriculture and Environment, Energy, and Cybersecurity.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00015","Horizon Europe; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234326","serverless;FaaS;edge computing;resource management;multi-provider;cognitive cloud;open source","Adaptation models;Smart cities;Biological system modeling;Computational modeling;Europe;Serverless computing;Distributed databases","","5","","32","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"When Edge Meets FaaS: Opportunities and Challenges","R. Jin; Q. Yang; M. Zhao","IBM Almaden Research Center, San Jose, California; Arizona State University, Tempe, Arizona; Arizona State University, Tempe, Arizona",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","23","25","The proliferation of edge devices and the rapid growth of IoT data have called forth the edge computing paradigm. Function-as-a-service (FaaS) is a promising computing paradigm to realize edge computing. This paper explores the feasibility and advantages of FaaS-based edge computing. It also studies the research challenges that should be addressed in the design of such systems, which are 1) the quick decomposing and recomposing of applications, 2) the trade-off between performance and isolation of sandbox mechanisms, and 3) distributed scheduling. The challenges are illustrated by evaluating existing FaaS-based edge platforms, AWS IoT Greengrass, and OpenFaaS.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00016","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234282","Function-as-a-Service;Edge Computing;Cloud Computing;function","Processor scheduling;Edge computing","","1","","8","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"Transfer-Once-For-All: AI Model Optimization for Edge","A. Kundu; L. Wynter; R. D. Lee; L. Angel Bathen","IBM Research, Singapore; IBM Research, Singapore; IBM Research, Singapore; IBM Research, USA",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","26","35","Weight-sharing neural architecture search aims to optimize a configurable neural network model (supernet) for a variety of deployment scenarios across many devices with different resource constraints. Existing approaches use evolutionary search to extract models of different sizes from a supernet trained on a very large data set, and then fine-tune the extracted models on the typically small, real-world data set of interest. The computational cost of training thus grows linearly with the number of different model deployment scenarios. Hence, we propose Transfer-Once-For-All (TOFA) for supernet-style training on small data sets with constant computational training cost over any number of edge deployment scenarios. Given a task, TOFA obtains custom neural networks, both the topology and the weights, optimized for any number of edge deployment scenarios. To overcome the challenges arising from small data, TOFA utilizes a unified semi-supervised training loss to simultaneously train all subnets within the supernet, coupled with on-the-fly architecture selection at deployment time.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234286","neural architecture search;inference at the edge;semi-supervised supernet training;weight-sharing NAS","Training;Network topology;Computational modeling;Neural networks;Computer architecture;Data models;Topology","","4","","20","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"Spica: Exploring FPGA Optimizations to Enable an Efficient SpMV Implementation for Computations at Edge","D. Ramchandani; B. Asgari; H. Kim","HPE; University of Maryland, College Park; Georgia Institute of Technology",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","36","42","With the emergence of FPGA boards equipped with high bandwidth memory (HBM), these boards have become more attractive for implementing memory-intensive computational kernels such as sparse matrix-vector multiplication (SpMV), with a wide range of applications in edge computations from deep learning to robotics. Specialized implementation of SpMV on FPGAs enables efficient utilization of the limited resources in edge systems. High-level synthesis (HLS) compilers, on the other hand, have eased the programming of FPGAs, leading to a faster development cycle. Even though the programming of FPGAs has become easier, obtaining maximum throughput even for the straightforward kernel of SpMV still requires careful optimizations. Therefore, this paper explores the impact of deploying various optimization techniques such as temporal parallelism, spatial parallelism, and memory alignment to help SpMV fully utilize the available memory bandwidth of HBM on a Xilinx FPGA board to achieve close-to-peak throughput without wasting the resources. We conclude the optimizations by suggesting Spica, a high-throughput tree-based SpMV implementation.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234304","High Bandwidth Memory (HBM);FPGA;Sparse Problem Acceleration;SpMV;High-Level Synthesis (HLS)","Bandwidth;Programming;Parallel processing;Throughput;Computational efficiency;Sparse matrices;Kernel","","1","","32","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"DOSA: Organic Compilation for Neural Network Inference on Distributed FPGAs","B. Ringlein; F. Abel; D. Diamantopoulos; B. Weiss; C. Hagleitner; D. Fey",IBM Research Europe; IBM Research Europe; IBM Research Europe; IBM Research Europe; IBM Research Europe; Friedrich-Alexander University Erlangen-Nürnberg,2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","43","50","The computational requirements of artificial intelligence workloads are growing exponentially. In addition, more and more compute is moved towards the edge due to latency or localization constraints. At the same time, Dennard scaling has ended and Moore’s law is winding down. These trends created an opportunity for specialized accelerators including field-programmable gate arrays (FPGAs), but the poor support and usability of today’s tools prevents FPGAs from being deployed at scale for deep neural network (DNN) inference applications. In this work, we propose an organic compiler — DOSA — that drastically lowers the barrier for deploying FPGAs. DOSA builds on the operation set architecture concept and integrates the DNN accelerator components generated by existing DNN-to-FPGA frameworks to produce an overall efficient solution. DOSA starts from DNNs represented in the community standard ONNX and automatically implements model- and data-parallelism, based on the performance targets and resource footprints provided by the user. Deploying a DNN using DOSA on 9 FPGAs exhibits a speedup of up to 52 times compared to a CPU and 18 times compared to a GPU.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234270","MLSys;Reconfigurable hardware;Domain-specific architectures;Compilers;Distributed Artificial Intelligence;Design Tools and Techniques","Windings;Graphics processing units;Artificial neural networks;Computer architecture;Market research;Energy efficiency;Artificial intelligence","","","","60","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"SQuBA: Social Quorum Based Access Control for Open IoT Environments","Y. Wang; A. Chandra; J. Weissman",University of Minnesota; University of Minnesota; University of Minnesota,2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","51","62","Internet of things (IoT) devices have been ubiquitous in recent years. An emerging model for IoT deployment is an open edge-based infrastructure. Edge resources are commonly used to coordinate capabilities and manage access due to IoT device resource limitations and IoT vendor heterogeneity. The open IoT environment often exists in a multi-user setting, where multiple users interact with a single IoT device. In this setting, we assume that none of the users or the edges are fully trusted, thus IoT data privacy may be compromised. Limited attention has been paid to authorization and auditing in this environment. However, exploiting inter-user relationships gives us leverage. In this work, we propose a social quorum based architecture, SQuBA, as an access control mechanism for IoT which provides relationship-driven authorization and auditing. We present a tiered approach to support access control rules and relationship-based trustworthiness. We implemented a prototype and carried out experiments using a real-world dataset under various scenarios and configurations. The results demonstrate both SQuBA’s promising near real-time response latency that is in the order of milliseconds, and good resilience to different edge faulty models. We also compare with various baselines and SQuBA is able to improve end-to-end latency by up to 10X and tolerate the number of faulty edges by up to 2X.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234264","Edge Computing;Internet of Things;Privacy;Access Control;Distributed Ledger Technologies","Authorization;Privacy;Data privacy;Prototypes;Computer architecture;Real-time systems;Internet of Things","","","","58","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"A Survey of Faults and Fault-Injection Techniques in Edge Computing Systems","M. Pourreza; P. Narasimhan","Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, USA; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, USA",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","63","71","Edge computing has emerged in recent years to reduce latency, conserve bandwidth, and enhance privacy for applications. As more edge computing applications are being deployed, there is a growing need to ensure fault tolerance for such systems. To achieve fault-tolerant edge computing, understanding potential faults and fault-injection methods is crucial. In this paper, we surveyed 76 research publications in over 25 top conferences and journals published during the last 6 years with a focus on fault-tolerant edge computing. Through our analysis, we identified the most relevant faults as well as the common practical fault-injection techniques, simulation frameworks, and benchmarks used in edge computing. Our key insights from this survey underscore the importance of handling edge-centric faults including performance, resource-stressing, and network-partition faults as well as developing edge-centric fault-injection methods and dependability benchmarks in future studies.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234283","Edge Computing;Fault Model;Fault Injection;Fault Tolerance;Dependability","Surveys;Fault diagnosis;Fault tolerance;Privacy;Computational modeling;Fault tolerant systems;Bandwidth","","4","","93","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"ConPrEF: A Context-based Privacy Enforcement Framework for Edge Computing","G. Sirigu; B. Carminati; E. Ferrari","University of Insubria, Varese, Italy; University of Insubria, Varese, Italy; University of Insubria, Varese, Italy",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","72","78","Edge computing is an emerging computational paradigm where edge nodes provide services to users performing computation-in-place. It allows faster computation, better support for real-time applications and can simplify the implementation of security measures. Concerning individual privacy, a relevant requirement is giving users more control over how their data is used. It is important to check compliance between user privacy preferences and provider privacy policy. However, the typical edge computing application scenario is dynamic, with users in constant motion, changing their location and time at which they connect to the edge node as well as the situation under which they connect. This makes the common notion of privacy preference compliance insufficient. To address this issue, we provide a framework for allowing users to define their privacy preferences according to a rich set of contextual features. We also demonstrate the feasibility of our solution through realistic and synthetic tests.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234241","Edge Computing;Privacy","Privacy;Data privacy;Image edge detection;Dynamics;Real-time systems;Inference algorithms;Blocklists","","1","","28","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"NEOS: Non-intrusive Edge Observability stack based on Zero Trust security model for Ubiquitous Computing","A. Kumar; T. Ahmed; K. Saini; J. Kumar","Intel Corporation, Bengaluru, India; Intel Corporation, Bengaluru, India; Intel Corporation, Bengaluru, India; Intel Corporation, Bengaluru, India",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","79","84","The Edge computing paradigm has emerged as the new industrial norm for creating distributed applications. These distributed applications need to target high reliability and scalability to meet the goals and requirements of the users. Achieving this definitely requires a real time observability stack to closely observe, track, debug and improve the application. In this paper we introduce the Non-Intrusive Edge Observability Stack(NEOS) that simplifies the process of collecting, analyzing, and visualizing telemetry data. It reduces the amount of code instrumentation needed to collect telemetry data up to 80% and offers extensive configuration capabilities within the subcomponents of the process. It offers a set of user-friendly abstractions and easy-to-use APIs, which minimizes the effort needed for manual instrumentation of application code. NEOS leverages popular open-source tools such as OpenTelemetry, Grafana, Prometheus, Jaeger, and Loki, for the collecting and visualizing of telemetry data. Furthermore, NEOS implements security based on the zero-trust model, which means that we assume that no user or system can be trusted by default. The security of every connection establised in NEOS employs mutual Transport Layer Security (mTLS) to prevent unauthorized access and safeguard sensitive data. Experiments were conducted to assess the efficiency of the stack by comparing the time and effort needed to instrument code with and without the stack. The outcomes showed a considerable reduction in instrumentation code. NEOS can be used by product managers, engineering and operation team for system and application health monitoring, real-time business insights, and debugging system.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234294","Observability;Edge Observability Stack;monitoring;zero-trust security model;e2e solution","Codes;Instruments;Computational modeling;Data visualization;Real-time systems;Libraries;Telemetry","","1","","6","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"MECBench: A Framework for Benchmarking Multi-Access Edge Computing Platforms","O. Naman; H. Qadi; M. Karsten; S. Al-Kiswany","University of Waterloo, Canada; University of Waterloo, Canada; University of Waterloo, Canada; University of Waterloo, Canada",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","85","95","We present MECBench, an extensible benchmarking framework for multi-access edge computing. MECBench is configurable, and can emulate networks with different capabilities and conditions, can scale the generated workloads to mimic a large number of clients, and can generate a range of workload patterns. MECBench is extensible; it can be extended to change the generated workload, use new datasets, and integrate new applications. MECBench’s implementation includes machine learning and synthetic edge applications.We demonstrate MECBench’s capabilities through two scenarios: an object detection scheme for drone navigation and a natural language processing application. Our evaluation shows that MECBench can be used to answer complex what-if questions pertaining to design and deployment decisions of MEC platforms and applications. Our evaluation explores the impact of different combinations of applications, hardware, and network conditions, as well as the cost-benefit tradeoff of different designs and configurations.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234277","Multi Access Edge Computing;Benchmarking;Edge Computing;Machine learning performance;Network Emulation;Containers","Multi-access edge computing;Navigation;Image edge detection;Computational modeling;Object detection;Pricing;Machine learning","","1","","32","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"IEEE P1935 Edge/Fog Manageability and Orchestration: Standard and Usage Example","T. -Y. Chen; Y. Chiang; J. -H. Wu; H. -T. Chen; C. -C. Chen; H. -Y. Wei","Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","96","103","With the innovation of mobile applications and the arrival of the fifth generation of telecommunication, edge computing has become a popular scheme due to its geographical proximity to end users; thus, the overall architecture has the advantage of lower latency and higher user experience. However, because of the physical limitation, management and orchestration in the edge system are necessary to maintain operations, standard functionalities and application lifecycle. Accordingly, the IEEE P1935 working group introduced a standardized, orchestration-wise design to simplify the process and offer better system performance and user experience. In this work, we first give an overview of the three-level Edge/Fog architecture in the P1935 standard and briefly show the components in each level. Moreover, we describe the mechanisms for managing and orchestrating resources and applications. Last but not least, we implement an actual testbed following the standard. To show that the P1935 standard can benefit the Edge/Fog systems, we deploy an edge-based live-streaming service and a real-time transcoding mechanism on the testbed. The evaluation results show that the P1935-aligned system performs well regarding the overall Quality of Experience (QoE).","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234251","edge computing;management and orchestration;standardization;live streaming;application lifecycle management;resource lifecycle management","Technological innovation;System performance;Computer architecture;Transcoding;User experience;Real-time systems;Mobile applications","","4","","20","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"Perception Workload Characterization and Prediction on the Edges with Memory Contention for Connected Autonomous Vehicles","S. Tang; S. Wang; S. Fu; Q. Yang","Department of Computer Science and Engineering, University of North Texas, Denton, Texas, USA; Department of Computer Science and Engineering, University of North Texas, Denton, Texas, USA; Department of Computer Science and Engineering, University of North Texas, Denton, Texas, USA; Department of Computer Science and Engineering, University of North Texas, Denton, Texas, USA",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","104","114","Vehicular Edge computing requires computational power from connected Edge devices in the network to process incoming vehicle work requests. This connection and offloading allows for faster and more efficient data processing and thus improves the safety, performance, and reliability of the connected vehicles. Existing works focus on the processor and its characterization, but they forgo the connecting components. Memory resource and storage resource is limited on Edge devices, and the two combined incur a heavy impact on deep learning. This is prominent as perception-based workloads have yet to be studied deeply. In our characterization, we have found that memory contention can be split into 3 behaviors. Each of these behaviors interacts with the other resources differently. Then, in our deep neural network (DNN) layer analysis, we find several layers that see computation time increases of over 2849% for convolutional layers and 1173.34% for activation layers. Through the characterization, we can model the workload behavior for the Edge based on the device configuration and the workload requirements. Through this, the impacts of memory contention and its impacts are quantified. To the best of our knowledge, this is the first such work that characterizes the memory impacts towards vehicular edge computational workloads with a deep focus on memory and DNN layers.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00026","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234325","Edge Computing;Deep Learning;Autonomous Vehicles;Object Detection;Workload Characterization;Memory Contention","Performance evaluation;Deep learning;Connected vehicles;Image edge detection;Artificial neural networks;Data processing;Behavioral sciences","","","","42","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
"Edge Computing Tasks Orchestration: An Energy-Aware Approach","J. L. Thomsen; K. Dragsbæk Schmidt Thomsen; R. B. Schmidt; S. D. Jakobsgaard; T. Beregaard; M. Albano; S. Moreschini; D. Taibi","Aalborg University, Denmark; Aalborg University, Denmark; Aalborg University, Denmark; Aalborg University, Denmark; Aalborg University, Denmark; Aalborg University, Denmark; Tampere University, Tampere, Finland; University of Oulu Oulu. Finland Tampere University, Tampere, Finland",2023 IEEE International Conference on Edge Computing and Communications (EDGE),"1 Sep 2023","2023","","","115","117","In this paper, we investigate experimentally the use of auctioning as a method for optimizing task orchestration in distributed computing systems by making selfish agents compete to execute computational tasks. Our goal is to find an approach that can improve the performance of these systems, using a deadline, fines, and reward limits in a reverse second-price sealed bid auction, to incentive and control the system, specifically in terms of improving task throughput and power consumption. With improvements to both energy consumption and task throughput, we have developed a promising approach, that is able to scale with the number of machines in the system. Results suggest that this type of auction may be useful for improving the implementation of these systems in a wide range of scenarios.","2767-9918","979-8-3503-0483-1","10.1109/EDGE60047.2023.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234280","auction;deadline;game theory;task offloading;experiments","Energy consumption;Power demand;Throughput;Control systems;Task analysis;Distributed computing;Edge computing","","1","","11","IEEE","1 Sep 2023","","","IEEE","IEEE Conferences"
