"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Lightweight and Efficient Neural Network Using Progressively Greedy Search","J. -Y. Chang; C. -T. Chiu; P. -H. Chen","Institute of Communications Engineering, National Tsing Hua University, HsinChu, Taiwan, R.O.C.; Department of Computer Science, National Tsing Hua University, HsinChu, Taiwan, R.O.C.; Institute of Communications Engineering, National Tsing Hua University, HsinChu, Taiwan, R.O.C.",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","46","49","In this paper, we propose a progressively greedy search (PGS) method for lightweight and efficient neural networks. We search neural network architectures in a restricted design space to reduce the search cost without sampling models. The searched models have regular weights which is similar to structural pruning. Our search strategy can automatically find a suitable channel number in each layer without manual setting. We pay more attention to the architecture, not the model weights, which is different from the pruning methods. Compared to RegNetX-200MF [1], our searched model, PGS 178MF, reduces 21.65MFLOPs and increases 0.93% accuracy in the same training cost. Compared to conventional width scaling, the architecture we have searched on MobileNet-V3-large improves accuracy by 0.72% under a similar model size.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869968","Efficient Neural Network;Neural Architecture Search;Restricted Design Space;Progressively Greedy Search","Training;Costs;Circuits and systems;Neural networks;Manuals;Search problems;Artificial intelligence","","","","20","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Deep Learning Toolkit-Driven Equivalence Checking of Flow-Based Computing Systems","S. Singireddy; R. Ewetz; S. Jha","University of Texas at San Antonio, San Antonio, USA; University of Central Florida, Orlando, USA; University of Texas at San Antonio, San Antonio, USA",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","50","53","The processor-memory bottleneck inherent to von Neumann architectures has encouraged the development of alternative computing paradigms. One such paradigm is flow-based in-memory computing using nanoscale crossbars. Recent improvements to design automation tools has scaled the crossbar designs to over one million memristors and over one hundred input variables. However, the state-of-the-art verification method using graph reachability cannot verify the correctness of crossbar designs with more than twenty input variables. In this paper, we propose an equivalence checking technique that natively leverages existing deep learning infrastructure. We achieve this by observing an analogy between a memristor crossbar and recurrent neural networks (RNNs), which allows equivalence checking to be efficiently performed using neural network inference. Using benchmark circuits from the RevLib and MCNC suites, we show that our proposed method can, on average, verify the correctness of a design 166x faster than the state-of-the-art method.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869979","National Science Foundation(grant numbers:2113307,1755825,1908471,2008339); ONR(grant numbers:N000142112332); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869979","flow-based;in-memory;memristor;crossbar","Deep learning;Recurrent neural networks;Design automation;Circuits and systems;Input variables;Memristors;Computer architecture","","1","","15","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"GaN Distributed RF Power Amplifer Automation Design with Deep Reinforcement Learning","Y. Sun; M. Benosman; R. Ma","Mtsubishi Electric Research Laboratories (MERL), Cambridge, MA, USA; Mtsubishi Electric Research Laboratories (MERL), Cambridge, MA, USA; Mtsubishi Electric Research Laboratories (MERL), Cambridge, MA, USA",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","54","57","Radio frequency (RF) circuit design demands rich experience of practical know-how and extensive simulation. Complicated interactions among different building components must be considered. This becomes more challenging at higher frequency and for sophisticated circuits. In this study, we proposed a novel design automation methodology based on deep reinforcement learning (RL). For the first time, we applied RL to design a wideband non-uniform distributed RF power amplifier known for its high dimensional design challenges. Our results show that the design principles can be learned effectively and the agent can generate the optimal circuit parameters to meet the design specifications including operating frequency range (2-18GHz), output power (>37dBm), gain flatness (<4dB) and average return loss (>5.8 dB) with GaN technology. Notably, our well-trained RL agent outperforms human expert given the same design task, with 78% accuracy and offers generalizability, which is lacked in the conventional optimization approach to shorten the time-to-market.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869961","RF circuits;deep reinforcement learning;automation design","Radio frequency;Automation;Power amplifiers;Reinforcement learning;Radiofrequency integrated circuits;Task analysis;Wideband","","","","13","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Real-time prediction of cardiovascular diseases using reservoir-computing and fusion with electronic medical record","S. Sadasivuni; V. Damodaran; I. Banerjee; A. Sanyal","Electrical Engineering Department, University at Buffalo, Buffalo, NY, USA; School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, Arizona, USA; Mayo Clinic Phoenix, Arizona, USA; School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, Arizona, USA",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","58","61","Cardiovascular diseases (CVDs) are a leading cause of death in USA and globally, but many people suffering from CVDs are asymptomatic in the early stages leading to reduced awareness, and less chances of managing the disease. This work presents a potential solution for at-home monitoring by leveraging predictive power of artificial intelligence (AI) for developing a fusion framework that combines patient electrocardiogram (ECG) and electronic medical record (EMR) for predicting risk of CVDs at an early stage. To improve energy-efficiency of wearable ECG sensor, in-sensor analog reservoir-computing is proposed that precludes need for front-end digitization and transmission of raw sensor data. The fusion framework predicts ischemic heart disease (I20–I25 ICD codes) with area under the receiver operating characteristic (AUROC) of 0.91, and other heart diseases (I30–I52 ICD codes) with AUROC of 0.95 which is better than state-of-the-art while not requiring laboratory test results.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869980","National Science Foundation(grant numbers:CCF-194833I); Air Force Research Laboratory(grant numbers:FA8650-18-2-5402); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869980","cardiovascular disease;artificial intelligence;in-memory computing;data fusion;artificial neural network;reservoir-computer","Heart;Codes;Transforms;Receivers;Electrocardiography;Real-time systems;Cardiovascular diseases","","4","","21","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Towards On-device Domain Adaptation for Noise-Robust Keyword Spotting","C. Cioflan; L. Cavigelli; M. Rusci; M. De Prado; L. Benini","Integrated Systems Laboratory, ETH Zurich; Zurich Research Center, Huawei Technologies; DEI, University of Bologna; Bonseyes Community Association; Integrated Systems Laboratory, ETH Zurich",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","82","85","The accuracy of a keyword spotting model deployed on embedded devices often degrades when the system is exposed to real environments with significant noise. In this paper, we explore a methodology for tailoring a model to on-site noises through on-device domain adaptation, while accounting for the edge computing-associated costs. We show that accuracy improvements by up to 18 % can be obtained by specialising on difficult, previously unseen noise types, on embedded devices with a power budget in the Watt range, with a storage requirement of 1.1 GB. We also demonstrate an accuracy improvement of 1.43% on an ultra-low power platform consuming few-10mW, requiring only 1.47 MB of memory for the adaptation stage, at a one-time energy cost of 5.81 J.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869990","","Training;Adaptation models;Costs;Computational modeling;Memory management;Random access memory;Noise robustness","","5","","19","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Temporal Redundancy-Based Computation Reduction for 3D Convolutional Neural Networks","U. De Alwis; M. Alioto","ECE Dept., National University of Singapore, Singapore; ECE Dept., National University of Singapore, Singapore",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","86","89","Making sense of human actions in video sequences has become an essential task in video surveillance applications. In such applications, 3D CNNs have become a prime choice due to their excellent performance. However, the performance advantage offered by these networks comes at a higher computational and memory cost. In this paper, a novel method is introduced to enhance temporal similarity at minimal accuracy degradation in input video sequences for 3D CNNs, as demonstrated through video benchmarks focusing on human action recognition. The proposed Temporal Similarity Tunnels (TST) method enhances temporal similarity in the feature maps of the initial and the subsequent frames, reducing computations in the convolutional layer of 3D CNNs. The proposed method achieves 46.5% (45%) computation reduction in the C3D network evaluated under the UCF101 (HMDB51) dataset, while maintaining an accuracy drop of <1 %. Similarly, the computation reduction in 3D-MobileNets v1 and v2 is 48% (38%) at an accuracy drop of 1 % (1.4%) for UCF10l dataset.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869903","Singapore National Research Foundation(grant numbers:NRF-CRP20-2017-0003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869903","video action recognition;3D convolutional neural networks;computational efficiency;temporal similarity","Degradation;Three-dimensional displays;Costs;Circuits and systems;Video sequences;Focusing;Benchmark testing","","3","","13","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"MOGNET: A Mux-residual quantized Network leveraging Online-Generated weights","V. T. Nguyen; W. Guicquero; G. Sicard","CEA-LETI, Grenoble, France; CEA-LETI, Grenoble, France; CEA-LETI, Grenoble, France",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","90","93","This paper presents a compact model architecture called MOGNET, compatible with a resource-limited hardware. MOGNET uses a streamlined Convolutional factorization block based on a combination of 2 point-wise (1×1) convolutions with a group-wise convolution in-between. To further limit the overall model size and reduce the on-chip required memory, the second point-wise convolution's parameters are on-line generated by a Cellular Automaton structure. In addition, MOGNET enables the use of low-precision weights and activations, by taking advantage of a Multiplexer mechanism with a proper Bitshift rescaling for integrating residual paths without increasing the hardware- related complexity. To efficiently train this model we also introduce a novel weight ternarization method favoring the balance between quantized levels. Experimental results show that given tiny memory budget (sub-2Mb), MOGNET can achieve higher accuracy with a clear gap up to 1% at a similar or even lower model size compared to recent state-of-the-art methods.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869933","CNN;quantized neural networks;skip connections;channel attention;logic-gated CNN;Cellular Automaton","Multiplexing;Limiting;Circuits and systems;Memory management;Automata;Dynamic range;Hardware","","1","","28","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Survey and Comparison of Milliwatts Micro controllers for Tiny Machine Learning at the Edge","M. Giordano; L. Piccinelli; M. Magno","Center for Project Based Learning - ETH, Zürich; Center for Project Based Learning - ETH, Zürich; Center for Project Based Learning - ETH, Zürich",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","94","97","Low power Internet of Things devices are growing in number and computational capabilities, pushing to ubiquitous deployment of smart sensors that embed on board both the sensing and the processing. Thus, one of the most emerging requirements of such devices is to provide intelligence in resource-constrained processors that consume few milliwatts of power. This work focuses on surveying, comparing and evaluating seven different recent and popular microcontrollers with a power envelope from a few up to hundreds of milliwatts against a Convolutional Neural Networks workload for a non trivial task such as face recognition. The evaluation reports key points of tiny machine learning performance of the target microcontrollers in terms of inference time, power consumption, energy per inference and computational efficiency. Experimental results highlight best-in-class power consumption for Ambiq Apollo3 and Sony Spresense at 41.3 μW/MHz and 128.2 μW/MHz respectively. The computational efficiency primacy goes instead to the MAX78000 and then to xCORE.ai at 117 MAC/cycle and 7.69 MAC/cycle respectively, achieving the fastest inference at 1.4 ms and 1.5 ms respectively. The platforms that required the least energy per inference were the MAX78000 and GAP8, at 0.09 mJ/inference and 0.52 mJ/inference respectively. The benchmarked tinyML network will be released openly to allow other researchers to run future comparisons on novel low power microprocessors.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9870017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9870017","Survey;Comparison;TinyML;CNN;Low-power;Benchmark","Performance evaluation;Power demand;Program processors;Microcontrollers;Multicore processing;Computer architecture;Parallel processing","","20","","12","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Optimizing Exponent Bias for Sub-8bit Floating-Point Inference of Fine-tuned Transformers","J. Lee; J. Choi","Department of Electronic Engineering, Hanyang University, Seoul, Korea; Department of Electronic Engineering, Hanyang University, Seoul, Korea",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","98","101","The Transformer-based fine-tuned neural networks have demonstrated remarkable success in natural language processing (NLP) at the cost of a substantial computational burden. Post-training quantization (PTQ) is a promising technique to reduce the computational cost without expensive re-training. But prior works either demand complex calibration or suffer noticeable accuracy degradation. This paper proposes a practical method for sub-8bit floating-point (FP) PTQ. The proposed method optimizes the exponent bias to minimize quantization error in terms of signal-to-quantization noise ratio (SQNR) progressively like stochastic gradient descent. We evaluate that the proposed method achieves close to full-precision model accuracy for 6 to 8 bit FP PTQ of fine-tuned BERT on GLUE and SQuAD tasks with negligible run-time overhead.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869965","Transformer;reduced-precision;floating-point;SQNR;exponent bias;post-training quantization;BERT","Quantization (signal);Bit error rate;Neural networks;Stochastic processes;Transformers;Natural language processing;Inference algorithms","","","","15","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"AutoDeepHLS: Deep Neural Network High-level Synthesis using fixed-point precision","M. Riazati; M. Daneshtalab; M. Sjödin; B. Lisper","Heterogeneous Systems Research Group, Mälardalen University, Västeras, Sweden; Heterogeneous Systems Research Group, Mälardalen University, Västeras, Sweden; Heterogeneous Systems Research Group, Mälardalen University, Västeras, Sweden; Heterogeneous Systems Research Group, Mälardalen University, Västeras, Sweden",2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"5 Sep 2022","2022","","","122","125","Deep Neural Networks (DNN) have received much attention in various applications such as visual recognition, self-driving cars, health care, etc. Hardware implementation, specifically using FPGA and ASIC due to their high performance and low power consumption, is considered an efficient method. However, implementation on these platforms is difficult for neural network designers since they usually have limited knowledge of hardware. High-Level Synthesis (HLS) tools can act as a bridge between high-level DNN designs and hardware implementation. Nevertheless, these tools usually need implementation at the C level, whereas the design of neural networks is usually performed at a higher level (such as Keras or TensorFlow). In this paper, we propose a fully automated flow for creating a C-level implementation that is synthesizable with HLS Tools. Various aspects such as performance, minimal access to memory elements, data type knobs, and design verification are considered. Our results show that the generated C implementation is much more HLS friendly than previous works. Furthermore, a complete flow is proposed to determine different fixed-point precisions for network elements. We show that our method results in 25% and 34% reduction in bit-width for LeNet and VGG, respectively, without any accuracy loss.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869907","Deep Neural Network;Accelerator;High-Level Synthesis;Fixed-Point;Quantization","Deep learning;Knowledge engineering;Visualization;Power demand;Circuits and systems;Neural networks;Bridge circuits","","3","","25","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
